"id","ref_audit","ref_process","ref_risk","ref_impact_level","ref_category","ref_revision","impact","loss","weight","title","info","rev"
"655","10","61","123","1","2","451","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"656","10","61","116","1","2","445","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"657","10","61","124","1","2","452","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"759","10","33","61","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"761","10","33","75","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"763","10","33","86","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"765","10","33","97","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"767","10","33","108","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"769","10","33","119","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"771","10","33","130","3","4","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"773","10","33","140","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"775","10","33","151","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"777","10","33","62","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"779","10","33","66","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"781","10","33","67","3","2","439","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"783","10","33","67","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"785","10","33","69","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"787","10","33","68","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"789","10","33","70","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"791","10","61","114","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"793","10","61","115","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"795","10","61","116","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"797","10","61","117","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"799","10","61","118","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"801","10","61","120","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"803","10","61","121","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"805","10","61","122","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"807","10","61","123","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"809","10","61","124","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"811","10","61","125","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"813","10","61","126","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"815","10","35","103","2","3","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"817","10","37","153","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"819","10","37","154","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"821","10","39","127","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"823","10","39","128","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"825","10","39","129","1","2","461","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"827","10","39","129","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"829","10","39","131","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"831","10","39","132","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"833","10","39","133","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"835","10","39","134","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"837","10","39","135","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"839","10","39","136","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"841","10","39","137","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"843","10","39","138","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"845","10","43","143","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"847","10","43","144","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"849","10","43","145","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"851","10","43","146","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"853","10","45","81","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"855","10","47","71","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"857","10","47","72","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"859","10","47","73","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"861","10","47","74","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"863","10","47","76","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"865","10","47","77","1","2","481","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"867","10","47","77","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"869","10","47","78","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"871","10","47","79","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"873","10","47","80","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"875","10","47","96","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"877","10","47","98","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"879","10","47","99","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"881","10","47","100","5","2","0","5","0","1","Impacto inicial","","0"
"883","10","47","158","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"885","10","49","63","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"887","10","49","64","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"889","10","49","65","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"891","10","49","159","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"893","10","49","160","1","2","495","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"895","10","49","160","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"897","10","51","89","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"899","10","51","90","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"901","10","51","92","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"903","10","51","93","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"905","10","51","94","5","2","0","5","0","1","Impacto inicial","","0"
"907","10","51","95","5","2","0","5","0","1","Impacto inicial","","0"
"909","10","53","82","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"911","10","53","83","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"913","10","53","84","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"915","10","53","85","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"917","10","53","87","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"919","10","53","88","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"921","10","53","91","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"923","10","53","101","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"925","10","53","102","2","3","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"927","10","53","104","4","3","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"929","10","53","105","3","3","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"931","10","53","139","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"933","10","53","141","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"935","10","53","142","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"937","10","53","147","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"939","10","57","148","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"941","10","57","149","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"943","10","57","150","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"945","10","57","152","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"947","10","59","106","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"949","10","59","107","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"951","10","59","109","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"953","10","59","110","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"955","10","59","111","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"957","10","59","112","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"959","10","59","113","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"961","10","55","155","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"963","10","55","156","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"965","0","24","49","2","4","0","2.5","0","1","Impacto inicial","Posibilidad de transmitir idea/información errada a la comunidad.","0"
"966","0","24","48","3","4","0","1.5","0","1","Impacto inicial","Puede ser transmitido al cliente la idea de que nuestra organización no tiene controles internos en finanzas.","0"
"967","0","51","89","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"968","0","51","90","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"969","0","51","92","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"970","0","51","93","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"971","0","51","94","5","2","0","5","0","1","Impacto inicial","","0"
"972","0","51","95","5","2","0","5","0","1","Impacto inicial","","0"
"973","0","35","103","2","3","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"974","0","49","63","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"975","0","49","64","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"976","0","49","65","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"977","0","49","159","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"978","0","49","160","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"979","0","33","61","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"980","0","33","62","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"981","0","33","66","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"982","0","33","67","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"983","0","33","69","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"984","0","33","68","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"985","0","33","70","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"986","0","33","75","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"987","0","33","86","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"988","0","33","97","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"989","0","33","108","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"990","0","33","119","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"991","0","33","130","3","4","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"992","0","33","140","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"993","0","33","151","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"994","0","55","155","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"995","0","55","156","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"996","0","39","127","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"997","0","39","128","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"998","0","39","129","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"999","0","39","131","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1000","0","39","132","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1001","0","39","133","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1002","0","39","134","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1003","0","39","135","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1004","0","39","136","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1005","0","39","137","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1006","0","39","138","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1007","0","53","82","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1008","0","53","83","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1009","0","53","84","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1010","0","53","85","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1011","0","53","87","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1012","0","53","88","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1013","0","53","91","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1014","0","53","101","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1015","0","53","102","2","3","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1016","0","53","104","4","3","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1017","0","53","105","3","3","0","1.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1018","0","53","139","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1019","0","53","141","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1020","0","53","142","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1021","0","53","147","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1022","0","37","153","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1023","0","37","154","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1024","0","59","106","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1025","0","59","107","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1026","0","59","109","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1027","0","59","110","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1028","0","59","111","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1029","0","59","112","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1030","0","59","113","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1031","0","43","143","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1032","0","43","144","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1033","0","43","145","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1034","0","43","146","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1035","0","57","148","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1036","0","57","149","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1037","0","57","150","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1038","0","57","152","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1039","0","41","157","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1040","0","47","71","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1041","0","47","72","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1042","0","47","73","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1043","0","47","74","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1044","0","47","76","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1045","0","47","77","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1046","0","47","78","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1047","0","47","79","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1048","0","47","80","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1049","0","47","96","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1050","0","47","98","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1051","0","47","99","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1052","0","47","100","5","2","0","5","0","1","Impacto inicial","","0"
"1053","0","47","158","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1054","0","61","114","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1055","0","61","115","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1056","0","61","116","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1057","0","61","117","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1058","0","61","118","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1059","0","61","120","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1060","0","61","121","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1061","0","61","122","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1062","0","61","123","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1063","0","61","124","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1064","0","61","125","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1065","0","61","126","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1066","0","45","81","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1068","-1","63","61","5","2","547","5","0","1","Impacto inicial","","0"
"1070","-1","63","62","5","2","556","5","0","1","Impacto inicial","","0"
"1072","-1","63","66","5","2","557","5","0","1","Impacto inicial","","0"
"1074","-1","63","67","5","2","558","5","0","1","Impacto inicial","","0"
"1076","-1","63","69","5","2","559","5","0","1","Impacto inicial","","0"
"1078","-1","63","68","5","2","560","5","0","1","Impacto inicial","","0"
"1080","-1","63","70","5","2","561","5","0","1","Impacto inicial","","0"
"1082","-1","63","75","5","2","548","5","0","1","Impacto inicial","","0"
"1084","-1","63","86","5","2","549","5","0","1","Impacto inicial","","0"
"1086","-1","63","97","5","2","550","5","0","1","Impacto inicial","","0"
"1088","-1","63","108","5","2","551","5","0","1","Impacto inicial","","0"
"1090","-1","63","119","5","2","552","5","0","1","Impacto inicial","","0"
"1092","-1","63","130","5","2","553","5","0","1","Impacto inicial","","0"
"1094","-1","63","140","5","2","554","5","0","1","Impacto inicial","","0"
"1096","-1","63","151","5","2","555","5","0","1","Impacto inicial","","0"
"1097","0","63","61","5","2","0","5","0","1","Impacto inicial","","0"
"1098","-1","63","61","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1099","0","63","75","5","2","0","5","0","1","Impacto inicial","","0"
"1100","-1","63","75","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1101","0","63","86","5","2","0","5","0","1","Impacto inicial","","0"
"1102","-1","63","86","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1103","0","63","97","5","2","0","5","0","1","Impacto inicial","","0"
"1104","-1","63","97","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1105","0","63","108","5","2","0","5","0","1","Impacto inicial","","0"
"1106","-1","63","108","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1107","0","63","119","5","2","0","5","0","1","Impacto inicial","","0"
"1108","-1","63","119","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1109","0","63","130","5","2","0","5","0","1","Impacto inicial","","0"
"1110","-1","63","130","3","4","0","1.5","0","1","Impacto inicial","Inherente","0"
"1111","0","63","140","5","2","0","5","0","1","Impacto inicial","","0"
"1112","-1","63","140","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1113","0","63","151","5","2","0","5","0","1","Impacto inicial","","0"
"1114","-1","63","151","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1115","0","63","62","5","2","0","5","0","1","Impacto inicial","","0"
"1116","-1","63","62","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1117","0","63","66","5","2","0","5","0","1","Impacto inicial","","0"
"1118","-1","63","66","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1119","0","63","67","5","2","0","5","0","1","Impacto inicial","","0"
"1120","-1","63","67","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1121","0","63","69","5","2","0","5","0","1","Impacto inicial","","0"
"1122","-1","63","69","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1123","0","63","68","5","2","0","5","0","1","Impacto inicial","","0"
"1124","-1","63","68","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1125","0","63","70","5","2","0","5","0","1","Impacto inicial","","0"
"1126","-1","63","70","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1127","11","63","70","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1128","11","63","62","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1129","11","63","66","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1130","11","63","67","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1131","11","63","61","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1132","11","63","68","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1133","11","63","75","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1134","11","63","119","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1135","11","63","86","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1136","11","63","97","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1137","11","63","69","1","3","0","3.5","0","1","Impacto inicial","Inherente","0"
"1138","11","63","140","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1139","11","63","151","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1140","11","63","108","1","2","0","3.5","0","1","Impacto inicial","Inherente","0"
"1141","11","63","130","3","4","0","1.5","0","1","Impacto inicial","Inherente","0"
"1142","0","33","161","5","2","0","5","0","1","Impacto inicial","","0"
"1143","-1","33","161","5","2","0","5","0","1","Impacto inicial","","0"
"1145","-1","65","114","5","2","564","5","0","1","Impacto inicial","","0"
"1147","-1","65","114","2","3","0","2.5","0","1","Impacto inicial","Actualización clasificacion impacto","0"
"1148","12","65","114","2","3","0","2.5","0","1","Impacto inicial","Actualización clasificacion impacto","0"
"1150","-1","67","162","5","2","622","5","0","1","Impacto inicial","","0"
"1152","-1","69","163","5","2","567","5","0","1","Impacto inicial","","0"
"1154","-1","69","163","2","2","777","2.5","0","1","Impacto inicial","Objetivo Principal Afectado:

Desarrollar el Sistema Integral de Administración de Riesgos (Liquidez - Crédito - Operativo - LAFT - Mercado)","0"
"1156","-1","71","164","5","2","571","5","0","1","Impacto inicial","","0"
"1158","-1","71","165","5","2","570","5","0","1","Impacto inicial","","0"
"1160","-1","71","165","2","2","716","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1162","-1","71","164","2","2","714","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1163","13","71","164","2","2","573","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1166","13","71","164","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1168","-1","71","163","5","2","593","5","0","1","Impacto inicial","","0"
"1170","-1","71","174","5","2","594","5","0","1","Impacto inicial","","0"
"1172","-1","71","175","5","2","595","5","0","1","Impacto inicial","","0"
"1174","-1","71","176","5","2","596","5","0","1","Impacto inicial","","0"
"1176","-1","71","177","5","2","632","5","0","1","Impacto inicial","","0"
"1178","-1","71","178","5","2","597","5","0","1","Impacto inicial","","0"
"1180","-1","71","179","5","2","598","5","0","1","Impacto inicial","","0"
"1182","-1","71","180","5","2","599","5","0","1","Impacto inicial","","0"
"1184","-1","71","181","5","2","600","5","0","1","Impacto inicial","","0"
"1186","-1","71","182","5","2","601","5","0","1","Impacto inicial","","0"
"1188","-1","71","183","5","2","603","5","0","1","Impacto inicial","","0"
"1190","-1","71","184","5","2","605","5","0","1","Impacto inicial","","0"
"1192","-1","71","185","5","2","606","5","0","1","Impacto inicial","","0"
"1194","-1","71","186","5","2","607","5","0","1","Impacto inicial","","0"
"1196","-1","71","187","5","2","608","5","0","1","Impacto inicial","","0"
"1198","-1","71","188","5","2","609","5","0","1","Impacto inicial","","0"
"1200","-1","71","189","5","2","610","5","0","1","Impacto inicial","","0"
"1202","-1","71","190","5","2","611","5","0","1","Impacto inicial","","0"
"1204","-1","71","191","5","2","612","5","0","1","Impacto inicial","","0"
"1206","-1","71","163","3","2","694","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1208","-1","71","174","1","2","696","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1210","-1","71","175","1","2","659","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1212","-1","71","176","2","2","700","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1214","-1","71","178","1","2","703","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1216","-1","71","179","1","2","704","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1218","-1","71","180","2","2","706","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1220","-1","71","181","2","2","708","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1222","-1","71","182","5","2","602","5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1224","-1","71","182","3","2","710","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1226","-1","71","183","2","2","604","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1228","-1","71","183","2","2","712","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1230","-1","71","184","2","2","717","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1232","-1","71","185","2","2","719","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1234","-1","71","186","2","2","721","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1236","-1","71","187","2","2","723","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1238","-1","71","188","1","2","725","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1240","-1","71","189","2","2","727","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1242","-1","71","190","1","2","729","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1244","-1","71","191","1","2","731","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1246","-1","67","166","5","2","623","5","0","1","Impacto inicial","","0"
"1248","-1","67","167","5","2","624","5","0","1","Impacto inicial","","0"
